Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
5577150313,4-18-2016,9893,7.39,7.39,0,4.86,0.72,1.82,0,114,32,130,623,3625
6117666160,4-18-2016,5153,3.91,3.91,0,0.00,0.00,3.89,0,0,0,241,759,2018
6290855005,4-18-2016,6885,5.21,5.21,0,0.00,0.00,5.19,0.02,0,0,271,1169,2766
6775888955,4-18-2016,8294,5.95,5.95,0,2.00,0.77,3.17,0,30,31,146,1233,2798
6962181067,4-18-2016,11404,7.54,7.54,0,0.83,2.39,4.32,0,13,42,238,689,2039
7007744171,4-18-2016,14816,10.98,9.91,5,3.79,2.12,5.05,0.02,48,31,284,1077,2832
7086361926,4-18-2016,9827,6.71,6.71,0,3.17,1.22,2.31,0,61,51,114,1136,2743
8053475328,4-18-2016,17076,12.66,12.66,0,9.08,0.23,3.35,0,102,6,195,1137,3133
8253242879,4-18-2016,5151,3.48,3.48,0,1.04,0.63,1.80,0,16,16,130,1278,1829
8378563200,4-18-2016,13630,10.81,10.81,2,5.05,0.56,5.20,0,117,10,174,720,4157
8583815059,4-18-2016,3864,3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,1309,2536
8792009665,4-18-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1688
8877689391,4-18-2016,11423,8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,1215,2761
1503960366,4-19-2016,15506,9.88,9.88,0,3.53,1.32,5.03,0,50,31,264,775,2035
1624580081,4-19-2016,2916,1.90,1.90,0,0.00,0.00,1.90,0,0,0,141,1299,1435
1644430081,4-19-2016,11256,8.18,8.18,0,0.36,2.53,5.30,0,5,58,278,1099,3300
1844505072,4-19-2016,197,0.13,0.13,0,0.00,0.00,0.13,0,0,0,10,1430,1366
1927972279,4-19-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2063
2022484408,4-19-2016,11548,8.53,8.53,0,3.29,0.24,5.00,0,31,7,250,1152,2489
2026352035,4-19-2016,2424,1.50,1.50,0,0.00,0.00,1.50,0,0,0,141,785,1356
2320127002,4-19-2016,5997,4.04,4.04,0,0.00,0.38,3.66,0,0,11,228,1201,1811
2347167796,4-19-2016,6711,4.44,4.44,0,0.00,0.00,4.44,0,0,7,382,648,2346
2873212765,4-19-2016,7948,5.37,5.37,0,0.00,0.00,5.36,0,0,0,389,1051,1956
3372868164,4-19-2016,7711,5.26,5.26,0,0.00,0.00,5.24,0.02,0,0,376,1064,1985
3977333714,4-19-2016,12414,8.78,8.78,0,2.24,2.45,3.96,0,19,67,221,738,1638
4020332650,4-19-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-19-2016,8925,5.99,5.99,0,0.00,0.00,5.99,0,0,0,311,604,2200
4388161847,4-19-2016,10181,7.83,7.83,0,1.37,0.69,5.77,0,20,16,249,704,3015
4445114986,4-19-2016,2064,1.39,1.39,0,0.00,0.00,1.39,0,0,0,121,895,1954
4558609924,4-19-2016,5401,3.57,3.57,0,0.05,0.36,3.16,0,1,9,248,1182,1876
4702921684,4-19-2016,6708,5.44,5.44,0,0.88,0.37,4.19,0,10,8,179,757,2812
5553957443,4-19-2016,15482,10.11,10.11,0,4.28,1.66,4.18,0,69,28,249,756,2284
5577150313,4-19-2016,12574,9.42,9.42,0,7.02,0.64,1.76,0,108,23,111,733,3501
6117666160,4-19-2016,11135,8.41,8.41,0,0.00,0.00,8.41,0,0,0,480,425,2606
6290855005,4-19-2016,7142,5.40,5.40,0,0.00,0.00,5.39,0.01,0,0,321,1119,2839
6775888955,4-19-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1841
6962181067,4-19-2016,10742,7.10,7.10,0,2.10,2.13,2.87,0,35,41,195,659,2046
7007744171,4-19-2016,14194,10.48,9.50,5,4.41,0.76,5.31,0,53,17,304,1066,2812
7086361926,4-19-2016,10688,7.29,7.29,0,3.53,1.23,2.51,0,67,69,124,671,2944
8053475328,4-19-2016,15929,12.48,12.48,0,9.22,0.31,2.95,0,90,7,191,1152,3114
8253242879,4-19-2016,4212,2.78,2.78,0,0.00,0.00,2.78,0,0,0,164,1276,1763
8378563200,4-19-2016,13070,10.36,10.36,2,5.30,0.88,4.18,0,120,19,154,737,4092
8583815059,4-19-2016,5697,4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,1257,2668
8792009665,4-19-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1688
8877689391,4-19-2016,18785,17.40,17.40,0,12.15,0.18,5.03,0,82,13,214,1131,3676
1503960366,4-20-2016,10544,6.68,6.68,0,1.96,0.48,4.24,0,28,12,205,818,1786
1624580081,4-20-2016,4974,3.23,3.23,0,0.00,0.00,3.23,0,0,0,151,1289,1446
1644430081,4-20-2016,2436,1.77,1.77,0,0.00,0.00,1.76,0.01,0,0,125,1315,2430
1844505072,4-20-2016,8,0.01,0.01,0,0.00,0.00,0.01,0,0,0,1,1439,1349
1927972279,4-20-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2063
2022484408,4-20-2016,15112,10.67,10.67,0,3.34,1.93,5.40,0,48,63,276,1053,2897
2026352035,4-20-2016,7222,4.48,4.48,0,0.00,0.00,4.48,0,0,0,327,623,1667
2320127002,4-20-2016,7192,4.85,4.85,0,0.00,0.49,4.34,0,0,11,283,1146,1922
2347167796,4-20-2016,10999,7.27,7.27,0,0.68,1.81,4.78,0,11,43,269,1011,2198
2873212765,4-20-2016,9202,6.30,6.30,0,1.51,0.12,4.66,0.01,22,5,378,1035,2094
3372868164,4-20-2016,4880,3.33,3.33,0,0.84,0.09,2.38,0.02,15,3,274,1148,1867
3977333714,4-20-2016,11658,7.83,7.83,0,0.20,4.35,3.28,0,2,98,164,845,1554
4020332650,4-20-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-20-2016,8954,6.01,6.01,0,0.00,0.68,5.31,0,0,18,306,671,2220
4388161847,4-20-2016,10553,8.12,8.12,0,1.10,1.72,5.29,0,19,42,228,696,3083
4445114986,4-20-2016,2072,1.39,1.39,0,0.00,0.00,1.39,0,0,0,137,841,1974
4558609924,4-20-2016,4803,3.17,3.17,0,0.00,0.00,3.17,0,0,0,222,1218,1788
4702921684,4-20-2016,8793,7.13,7.13,0,0.16,1.23,5.73,0,2,29,260,717,3061
5553957443,4-20-2016,2713,1.77,1.77,0,0.00,0.00,1.77,0,0,0,148,598,1570
5577150313,4-20-2016,8330,6.22,6.22,0,4.12,0.34,1.76,0,87,16,113,773,3192
6117666160,4-20-2016,10449,8.02,8.02,0,2.03,0.48,5.52,0,26,10,349,587,2536
6290855005,4-20-2016,6361,4.81,4.81,0,0.00,0.00,4.80,0.01,0,0,258,1182,2701
6775888955,4-20-2016,10771,7.72,7.72,0,3.77,1.74,2.22,0,70,113,178,1079,3727
6962181067,4-20-2016,13928,9.55,9.55,0,4.28,0.19,5.09,0,48,4,297,639,2174
7007744171,4-20-2016,15566,11.31,10.41,5,4.79,0.67,5.86,0,60,33,347,1000,3096
7086361926,4-20-2016,14365,10.64,10.64,0,7.64,0.45,2.54,0,87,13,145,797,2997
8053475328,4-20-2016,15108,12.19,12.19,0,9.58,0.23,2.38,0,89,5,158,695,3043
8253242879,4-20-2016,6466,4.27,4.27,0,0.33,0.82,3.11,0.01,5,18,216,1201,1931
8378563200,4-20-2016,9388,7.44,7.44,2,2.23,0.44,4.78,0,82,8,169,763,3787
8583815059,4-20-2016,5273,4.11,4.11,0,0.00,1.04,3.07,0,0,27,167,1246,2647
8792009665,4-20-2016,3147,2.01,2.01,0,0.00,0.28,1.74,0,0,10,139,744,2188
8877689391,4-20-2016,19948,18.11,18.11,0,11.02,0.69,6.34,0,73,19,225,1123,3679
1503960366,4-21-2016,9819,6.34,6.34,0,1.34,0.35,4.65,0,19,8,211,838,1775
1624580081,4-21-2016,6349,4.13,4.13,0,0.00,0.00,4.11,0.02,0,0,186,1254,1467
1644430081,4-21-2016,1223,0.89,0.89,0,0.00,0.00,0.88,0.01,0,0,38,1402,2140
1844505072,4-21-2016,8054,5.32,5.32,0,0.12,0.52,4.68,0,2,13,308,1117,2062
1927972279,4-21-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2064
2022484408,4-21-2016,12453,8.74,8.74,0,3.33,1.11,4.31,0,104,53,255,1028,3158
2026352035,4-21-2016,2467,1.53,1.53,0,0.00,0.00,1.53,0,0,0,153,749,1370
2320127002,4-21-2016,3404,2.29,2.29,0,0.06,0.42,1.81,0,1,10,127,1302,1610
2347167796,4-21-2016,10080,6.75,6.75,0,1.85,1.53,3.38,0,23,26,208,761,2048
2873212765,4-21-2016,8859,5.98,5.98,0,0.13,0.37,5.47,0.01,2,10,371,1057,1970
3372868164,4-21-2016,8857,6.07,6.07,0,1.15,0.26,4.64,0.01,18,9,376,1037,2124
3977333714,4-21-2016,6093,4.08,4.08,0,0.00,0.00,4.06,0,0,0,242,712,1397
4020332650,4-21-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-21-2016,3702,2.48,2.48,0,0.00,0.00,0.35,0,0,0,34,1265,1792
4388161847,4-21-2016,10055,7.73,7.73,0,0.37,0.39,6.98,0,7,12,272,853,3069
4445114986,4-21-2016,3809,2.56,2.56,0,0.00,0.00,2.54,0,0,0,215,756,2150
4558609924,4-21-2016,13743,9.08,9.08,0,0.42,0.97,7.70,0,6,21,432,844,2486
4702921684,4-21-2016,6530,5.30,5.30,0,0.31,2.05,2.94,0,4,41,144,901,2729
5553957443,4-21-2016,12346,8.06,8.06,0,2.95,2.16,2.96,0,47,42,177,801,2066
5577150313,4-21-2016,10830,8.09,8.09,0,3.65,1.66,2.78,0,110,74,175,670,4018
6117666160,4-21-2016,19542,15.01,15.01,0,0.98,0.40,5.62,0,11,19,294,579,4900
6290855005,4-21-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2060
6775888955,4-21-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1841
6962181067,4-21-2016,11835,9.71,7.88,4,3.99,2.10,3.51,0.109999999,53,27,214,708,2179
7007744171,4-21-2016,13744,9.19,9.19,0,2.15,1.87,5.17,0,30,34,327,1049,2763
7086361926,4-21-2016,9469,6.18,6.18,0,1.36,0.30,4.51,0,19,6,206,758,2463
8053475328,4-21-2016,16057,12.51,12.51,0,9.67,0.25,2.58,0,100,6,170,1164,3103
8253242879,4-21-2016,11268,8.56,8.56,0,5.88,0.93,1.75,0,49,20,172,1199,2218
8378563200,4-21-2016,15148,12.01,12.01,2,6.90,0.82,4.29,0,137,16,145,677,4236
8583815059,4-21-2016,8538,6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,1229,2883
8792009665,4-21-2016,144,0.09,0.09,0,0.00,0.00,0.09,0,0,0,9,1431,1720
8877689391,4-21-2016,19377,17.62,17.62,0,12.29,0.42,4.89,0,82,13,226,1119,3659
1503960366,4-22-2016,12764,8.13,8.13,0,4.76,1.12,2.24,0,66,27,130,1217,1827
1624580081,4-22-2016,4026,2.62,2.62,0,0.00,0.00,2.60,0,0,0,199,1241,1470
1644430081,4-22-2016,3673,2.67,2.67,0,0.00,0.00,2.66,0.01,0,0,86,1354,2344
1844505072,4-22-2016,5372,3.55,3.55,0,0.00,0.00,3.55,0,0,0,220,1220,1827
1927972279,4-22-2016,149,0.10,0.10,0,0.00,0.00,0.10,0,0,0,10,1430,2093
2022484408,4-22-2016,12954,9.33,9.33,0,4.43,0.42,4.47,0,52,10,273,1105,2638
2026352035,4-22-2016,2915,1.81,1.81,0,0.00,0.00,1.81,0,0,0,162,712,1399
2320127002,4-22-2016,5583,3.76,3.76,0,0.00,0.00,3.76,0,0,0,266,1174,1851
2347167796,4-22-2016,7804,5.16,5.16,0,0.56,1.68,2.92,0,9,27,206,781,1946
2873212765,4-22-2016,7286,4.90,4.90,0,0.46,0.00,4.42,0.02,46,0,366,1028,2241
3372868164,4-22-2016,3843,2.62,2.62,0,0.00,0.00,2.61,0.01,0,0,206,1234,1669
3977333714,4-22-2016,8911,5.96,5.96,0,2.33,0.58,3.06,0,33,12,188,731,1481
4020332650,4-22-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-22-2016,4500,3.02,3.02,0,0.06,0.81,2.15,0,1,19,176,709,1886
4388161847,4-22-2016,12139,9.34,9.34,0,3.30,1.11,4.92,0,77,25,220,945,3544
4445114986,4-22-2016,6831,4.58,4.58,0,0.00,0.00,4.58,0,0,0,317,706,2432
4558609924,4-22-2016,9601,6.35,6.35,0,1.37,1.50,3.47,0,20,25,273,1122,2094
4702921684,4-22-2016,1664,1.35,1.35,0,0.00,0.00,1.35,0,0,0,72,1341,2241
5553957443,4-22-2016,11682,7.63,7.63,0,1.38,0.63,5.60,0,25,16,270,781,2105
5577150313,4-22-2016,9172,6.85,6.85,0,2.42,0.79,3.30,0,62,30,200,823,3329
6117666160,4-22-2016,8206,6.20,6.20,0,0.00,0.00,6.20,0,0,0,402,413,2409
6290855005,4-22-2016,6238,4.72,4.72,0,0.00,0.00,4.72,0,0,0,302,1138,2796
6775888955,4-22-2016,637,0.46,0.46,0,0.00,0.00,0.46,0,0,0,20,1420,1922
6962181067,4-22-2016,10725,7.09,7.09,0,1.77,1.55,3.77,0,30,33,240,659,2086
7007744171,4-22-2016,15299,10.24,10.24,0,4.10,1.76,4.37,0,64,50,261,1065,2889
7086361926,4-22-2016,9753,6.53,6.53,0,2.87,0.97,2.67,0,58,59,153,762,2846
8053475328,4-22-2016,10520,8.29,8.29,0,6.26,0.15,1.88,0,60,3,117,1260,2655
8253242879,4-22-2016,2824,1.87,1.87,0,0.00,0.00,1.87,0,0,0,120,1320,1651
8378563200,4-22-2016,12200,9.67,9.67,2,4.91,0.59,4.18,0,113,12,159,769,4044
8583815059,4-22-2016,8687,6.78,6.78,0,0.29,2.41,4.08,0,4,54,212,1170,2944
8792009665,4-22-2016,4068,2.60,2.60,0,0.05,0.28,2.27,0,1,20,195,817,2419
8877689391,4-22-2016,18258,16.31,16.31,0,10.23,0.03,5.97,0.050000001,61,2,236,1141,3427
1503960366,4-23-2016,14371,9.04,9.04,0,2.81,0.87,5.36,0,41,21,262,732,1949
1624580081,4-23-2016,8538,5.55,5.55,0,0.00,0.00,5.54,0.01,0,0,227,1213,1562
1644430081,4-23-2016,6637,4.83,4.83,0,0.00,0.58,4.25,0,0,15,160,1265,2677
1844505072,4-23-2016,3570,2.36,2.36,0,0.00,0.00,2.36,0,0,0,139,1301,1645
1927972279,4-23-2016,2945,2.04,2.04,0,0.00,0.00,2.04,0,0,0,145,1295,2499
2022484408,4-23-2016,6001,4.21,4.21,0,0.00,0.00,4.21,0,0,0,249,1191,2069
2026352035,4-23-2016,12357,7.71,7.71,0,0.00,0.00,7.71,0,0,0,432,458,1916
2320127002,4-23-2016,5079,3.42,3.42,0,0.00,0.00,3.42,0,0,0,242,1129,1804
2347167796,4-23-2016,16901,11.37,11.37,0,2.78,1.45,7.15,0,32,35,360,591,2629
2873212765,4-23-2016,9317,6.35,6.35,0,2.09,0.23,4.02,0.01,28,5,330,1077,2021
3372868164,4-23-2016,7396,5.07,5.07,0,1.40,0.08,3.58,0,20,2,303,1115,1995
3977333714,4-23-2016,12058,8.07,8.07,0,0.00,4.22,3.85,0,0,92,252,724,1638
4020332650,4-23-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-23-2016,4935,3.31,3.31,0,0.00,0.00,3.31,0,0,0,233,546,1945
4388161847,4-23-2016,13236,10.18,10.18,0,4.50,0.32,5.35,0,58,5,215,749,3306
4445114986,4-23-2016,4363,2.93,2.93,0,0.00,0.00,2.93,0,0,0,201,1239,2149
4558609924,4-23-2016,6890,4.55,4.55,0,0.34,0.20,4.01,0,5,5,308,1122,2085
4702921684,4-23-2016,15126,12.27,12.27,0,0.76,3.24,8.27,0,9,66,408,469,3691
5553957443,4-23-2016,4112,2.69,2.69,0,0.00,0.00,2.68,0,0,0,272,443,1776
5577150313,4-23-2016,7638,5.71,5.71,0,1.21,0.36,4.14,0,24,24,223,627,3152
6117666160,4-23-2016,11495,8.68,8.68,0,0.00,0.00,8.68,0,0,0,512,468,2651
6290855005,4-23-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,33,0,0,1407,2664
6775888955,4-23-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1841
6962181067,4-23-2016,20031,13.24,13.24,0,4.20,2.00,7.04,0,58,41,347,484,2571
7007744171,4-23-2016,8093,5.41,5.41,0,0.13,1.13,4.15,0,2,25,223,1190,2284
7086361926,4-23-2016,2817,1.81,1.81,0,0.00,0.00,1.80,0,0,0,90,1350,1965
8053475328,4-23-2016,22359,17.19,17.19,0,12.54,0.63,4.02,0,125,14,223,741,3554
8253242879,4-23-2016,9282,6.26,6.26,0,2.09,1.04,3.13,0,30,26,191,1193,2132
8378563200,4-23-2016,5709,4.53,4.53,0,1.52,0.52,2.48,0,19,10,136,740,2908
8583815059,4-23-2016,9423,7.35,7.35,0,0.53,2.03,4.75,0,7,44,238,1151,3012
8792009665,4-23-2016,5245,3.36,3.36,0,0.16,0.44,2.75,0,8,45,232,795,2748
8877689391,4-23-2016,11200,7.43,7.43,0,0.00,0.00,7.40,0.01,102,6,300,1032,3891
1503960366,4-24-2016,10039,6.41,6.41,0,2.92,0.21,3.28,0,39,5,238,709,1788
1624580081,4-24-2016,6076,3.95,3.95,0,1.15,0.91,1.89,0,16,18,185,1221,1617
1644430081,4-24-2016,3321,2.41,2.41,0,0.00,0.00,2.41,0,0,0,89,1351,2413
1844505072,4-24-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1347
1927972279,4-24-2016,2090,1.45,1.45,0,0.07,0.24,1.14,0,1,6,75,1358,2324
2022484408,4-24-2016,13481,10.28,10.28,0,4.55,1.15,4.58,0,37,26,216,1161,2529
2026352035,4-24-2016,3490,2.16,2.16,0,0.00,0.00,2.16,0,0,0,164,704,1401
2320127002,4-24-2016,4165,2.81,2.81,0,0.00,0.00,2.80,0,0,0,204,1236,1725
2347167796,4-24-2016,9471,6.26,6.26,0,0.00,0.00,6.26,0,0,0,360,584,2187
2873212765,4-24-2016,6873,4.68,4.68,0,3.00,0.06,1.62,0,46,1,190,1203,1898
3372868164,4-24-2016,6731,4.59,4.59,0,0.89,0.19,3.49,0.02,14,7,292,1127,1921
3977333714,4-24-2016,14112,10.00,10.00,0,3.27,4.56,2.17,0,30,95,129,660,1655
4020332650,4-24-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-24-2016,4081,2.74,2.74,0,0.06,0.20,2.47,0,1,5,191,692,1880
4388161847,4-24-2016,10243,7.88,7.88,0,1.08,0.51,6.30,0,14,8,239,584,2885
4445114986,4-24-2016,5002,3.36,3.36,0,0.00,0.00,3.36,0,0,0,244,1196,2247
4558609924,4-24-2016,8563,5.66,5.66,0,0.00,0.00,5.65,0,0,0,395,1045,2173
4702921684,4-24-2016,15050,12.22,12.22,0,1.20,5.12,5.88,0,15,95,281,542,3538
5553957443,4-24-2016,1807,1.18,1.18,0,0.00,0.00,1.18,0,0,0,104,582,1507
5577150313,4-24-2016,15764,11.78,11.78,0,7.65,2.15,1.98,0,210,65,141,425,4392
6117666160,4-24-2016,7623,5.76,5.76,0,0.00,0.00,5.76,0,0,0,362,711,2305
6290855005,4-24-2016,5896,4.46,4.46,0,0.00,0.00,4.46,0,0,0,258,1182,2703
6775888955,4-24-2016,2153,1.54,1.54,0,0.77,0.62,0.15,0,11,18,11,1400,2053
6962181067,4-24-2016,5029,3.32,3.32,0,0.00,0.00,3.32,0,0,0,199,720,1705
7007744171,4-24-2016,11085,7.42,7.42,0,0.00,0.00,7.42,0,0,0,419,1021,2667
7086361926,4-24-2016,3520,2.16,2.16,0,0.00,0.00,2.15,0,0,0,125,566,2049
8053475328,4-24-2016,22988,17.95,17.95,0,13.13,1.55,3.26,0,129,33,182,1096,3577
8253242879,4-24-2016,8905,7.13,7.13,0,5.60,0.19,1.34,0,41,4,82,1313,1976
8378563200,4-24-2016,3703,2.94,2.94,0,0.00,0.00,2.94,0,0,0,135,734,2741
8583815059,4-24-2016,8286,6.46,6.46,0,0.15,2.05,4.27,0,2,44,206,1188,2889
8792009665,4-24-2016,400,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,1410,1799
8877689391,4-24-2016,16674,15.74,15.74,0,11.01,0.01,4.69,0,64,1,227,1148,3455
1503960366,4-25-2016,15355,9.80,9.80,0,5.29,0.57,3.94,0,73,14,216,814,2013
1624580081,4-25-2016,6497,4.22,4.22,0,0.00,0.00,4.20,0.02,0,0,202,1238,1492
1644430081,4-25-2016,3580,2.60,2.60,0,0.59,0.06,1.95,0,8,1,94,1337,2497
1844505072,4-25-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1347
1927972279,4-25-2016,152,0.11,0.11,0,0.00,0.00,0.11,0,0,0,12,1303,2100
2022484408,4-25-2016,11369,8.01,8.01,0,3.33,0.22,4.46,0,44,8,217,1171,2470
2026352035,4-25-2016,6017,3.73,3.73,0,0.00,0.00,3.73,0,0,0,260,821,1576
2320127002,4-25-2016,3588,2.42,2.42,0,0.23,0.20,1.99,0,3,5,152,1280,1654
2347167796,4-25-2016,9482,6.38,6.38,0,1.27,0.52,4.60,0,15,11,277,653,2095
2873212765,4-25-2016,7373,4.95,4.95,0,0.00,0.00,4.95,0,0,0,359,1081,1907
3372868164,4-25-2016,5995,4.09,4.09,0,0.00,0.00,4.09,0,0,0,416,1024,2010
3977333714,4-25-2016,11177,8.48,8.48,0,5.62,0.43,2.41,0,50,9,133,781,1570
4020332650,4-25-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-25-2016,9259,6.21,6.21,0,0.00,0.28,5.93,0,0,8,390,544,2314
4388161847,4-25-2016,12961,9.97,9.97,0,0.73,1.40,7.84,0,11,31,301,1054,3288
4445114986,4-25-2016,3385,2.27,2.27,0,0.00,0.00,2.27,0,0,0,179,916,2070
4558609924,4-25-2016,8095,5.35,5.35,0,0.59,0.25,4.51,0,18,10,340,993,2225
4702921684,4-25-2016,9167,7.43,7.43,0,0.49,0.82,6.11,0,6,15,270,730,3064
5553957443,4-25-2016,10946,7.19,7.19,0,2.93,0.57,3.69,0,51,11,201,732,2033
5577150313,4-25-2016,6393,4.78,4.78,0,1.35,0.67,2.76,0,61,38,214,743,3374
6117666160,4-25-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1497
6290855005,4-25-2016,7802,5.90,5.90,0,0.68,0.18,5.03,0.01,8,3,249,1180,2771
6775888955,4-25-2016,6474,4.64,4.64,0,2.27,0.46,1.90,0,33,13,92,1302,2484
6962181067,4-25-2016,13239,9.27,9.08,3,3.02,1.68,4.46,0.100000001,35,31,282,637,2194
7007744171,4-25-2016,18229,13.34,12.20,5,4.31,1.37,7.67,0,51,24,379,986,3055
7086361926,4-25-2016,10091,6.82,6.82,0,3.75,0.70,2.37,0,69,39,129,706,2752
8053475328,4-25-2016,20500,15.69,15.69,0,11.37,0.46,3.86,0,118,9,209,1104,3403
8253242879,4-25-2016,6829,4.51,4.51,0,0.36,2.39,1.77,0,7,54,118,1261,1909
8378563200,4-25-2016,12405,9.84,9.84,2,5.05,0.87,3.92,0,117,16,141,692,4005
8583815059,4-25-2016,4503,3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,1294,2547
8792009665,4-25-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1688
8877689391,4-25-2016,12986,8.74,8.74,0,2.37,0.07,6.27,0.01,113,8,218,1101,3802
1503960366,4-26-2016,13755,8.79,8.79,0,2.33,0.92,5.54,0,31,23,279,833,1970
1624580081,4-26-2016,2826,1.84,1.84,0,0.00,0.00,1.83,0.01,0,0,140,1300,1402
1644430081,4-26-2016,9919,7.21,7.21,0,0.80,1.72,4.69,0,11,41,223,1165,3123
1844505072,4-26-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1347
1927972279,4-26-2016,3761,2.60,2.60,0,0.00,0.00,2.60,0,0,0,192,1058,2638
2022484408,4-26-2016,10119,7.19,7.19,0,1.43,0.66,5.11,0,55,24,275,1086,2793
2026352035,4-26-2016,5933,3.68,3.68,0,0.00,0.00,3.68,0,0,0,288,1018,1595
2320127002,4-26-2016,3409,2.30,2.30,0,0.00,0.00,2.30,0,0,0,147,1293,1632
2347167796,4-26-2016,5980,3.95,3.95,0,0.00,0.00,3.95,0,0,0,227,732,1861
2873212765,4-26-2016,8242,5.54,5.54,0,0.12,0.18,5.24,0,2,5,309,1124,1882
3372868164,4-26-2016,8283,5.79,5.79,0,1.85,0.05,3.87,0.01,22,2,333,1083,2057
3977333714,4-26-2016,11388,7.62,7.62,0,0.45,4.22,2.95,0,7,95,170,797,1551
4020332650,4-26-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980
4319703577,4-26-2016,9899,6.64,6.64,0,0.57,0.92,5.15,0,8,21,288,649,2236
4388161847,4-26-2016,9461,7.28,7.28,0,0.94,1.06,5.27,0,14,23,224,673,2929
4445114986,4-26-2016,6326,4.41,4.41,0,2.41,0.04,1.96,0,29,1,180,839,2291
4558609924,4-26-2016,9148,6.05,6.05,0,0.43,2.03,3.59,0,12,41,283,1062,2223
4702921684,4-26-2016,6108,4.95,4.95,0,0.07,0.35,4.54,0,1,8,216,765,2784
5553957443,4-26-2016,11886,7.76,7.76,0,2.37,0.93,4.46,0,40,18,238,750,2093
5577150313,4-26-2016,5325,3.98,3.98,0,0.85,0.65,2.47,0,38,32,181,759,3088
6117666160,4-26-2016,9543,7.21,7.21,0,0.00,0.34,6.87,0,0,7,352,1077,2450
6290855005,4-26-2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,2060
6775888955,4-26-2016,7091,5.27,5.27,2,3.48,0.87,0.73,0,42,30,47,1321,2584
6962181067,4-26-2016,10433,6.90,6.90,0,2.58,0.42,3.90,0,36,7,254,680,2012
7007744171,4-26-2016,15090,10.10,10.10,0,0.93,0.94,8.23,0,16,22,424,978,2939
7086361926,4-26-2016,10387,7.07,7.07,0,4.16,0.77,2.12,0,70,33,132,726,2781
8053475328,4-26-2016,12685,9.62,9.62,0,6.31,0.20,3.10,0,68,5,185,1182,2846
8253242879,4-26-2016,4562,3.04,3.04,0,1.18,0.49,1.37,0,19,14,108,1299,1813
8378563200,4-26-2016,16208,12.85,12.85,0,7.51,0.92,4.42,0,90,18,161,593,3763
8583815059,4-26-2016,10499,8.19,8.19,0,0.07,4.22,3.89,0,1,91,214,1134,3093
8792009665,4-26-2016,1321,0.85,0.85,0,0.00,0.00,0.85,0,0,0,80,1360,1928
8877689391,4-26-2016,11101,8.43,8.43,0,1.76,0.13,6.50,0,22,3,258,1157,2860
1503960366,4-27-2016,18134,12.21,12.21,0,6.40,0.41,5.41,0,78,11,243,1108,2159
1624580081,4-27-2016,8367,5.44,5.44,0,1.11,1.87,2.46,0,17,36,154,1233,1670
1644430081,4-27-2016,3032,2.20,2.20,0,0.00,0.00,2.20,0,0,0,118,1322,2489
1844505072,4-27-2016,4,0.00,0.00,0,0.00,0.00,0.00,0,0,0,1,1439,1348
